"name","gender","ethnicity","quality","call","city","jobs","experience","honors","volunteer","military","holes","school","email","computer","special","college","minimum","equal","wanted","requirements","reqexp","reqcomm","reqeduc","reqcomp","reqorg","industry"
"Anne","female","cauc","low",FALSE,"boston",5,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"supervisor",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Kristen","female","cauc","high",FALSE,"boston",5,26,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"supervisor",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Lakisha","female","afam","low",FALSE,"boston",5,13,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"supervisor",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Tanisha","female","afam","high",FALSE,"boston",5,19,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"none",FALSE,"supervisor",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Anne","female","cauc","high",TRUE,"boston",5,9,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"some",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Ebony","female","afam","high",TRUE,"boston",3,8,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"some",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Latonya","female","afam","low",FALSE,"boston",2,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"some",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Sarah","female","cauc","low",FALSE,"boston",5,13,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"some",FALSE,"secretary",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Allison","female","cauc","low",FALSE,"boston",3,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health/education/social services"
"Anne","female","cauc","high",FALSE,"boston",6,9,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health/education/social services"
"Ebony","female","afam","low",TRUE,"boston",5,13,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health/education/social services"
"Tanisha","female","afam","high",TRUE,"boston",6,16,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health/education/social services"
"Geoffrey","male","cauc","low",FALSE,"chicago",4,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"none",TRUE,"secretary",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"business/personal services"
"Rasheed","male","afam","low",FALSE,"chicago",2,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",TRUE,"secretary",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"business/personal services"
"Allison","female","cauc","high",FALSE,"chicago",4,10,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",TRUE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Emily","female","cauc","low",FALSE,"chicago",2,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none",TRUE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Kenya","female","afam","high",FALSE,"chicago",4,11,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",TRUE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Latoya","female","afam","low",FALSE,"chicago",2,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",TRUE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Anne","female","cauc","high",FALSE,"chicago",4,11,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health/education/social services"
"Carrie","female","cauc","low",FALSE,"chicago",2,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health/education/social services"
"Kenya","female","afam","low",FALSE,"chicago",2,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health/education/social services"
"Latoya","female","afam","high",FALSE,"chicago",4,6,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health/education/social services"
"Emily","female","cauc","high",FALSE,"chicago",4,6,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health/education/social services"
"Keisha","female","afam","high",FALSE,"chicago",4,6,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health/education/social services"
"Kenya","female","afam","low",FALSE,"chicago",2,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health/education/social services"
"Sarah","female","cauc","low",FALSE,"chicago",2,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health/education/social services"
"Aisha","female","afam","high",FALSE,"boston",6,8,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",FALSE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Greg","male","cauc","low",FALSE,"boston",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"transport/communication"
"Jay","male","cauc","low",FALSE,"boston",3,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"some",FALSE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Jermaine","male","afam","high",FALSE,"boston",6,8,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"trade"
"Jermaine","male","afam","high",FALSE,"boston",6,8,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",FALSE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Kareem","male","afam","low",FALSE,"boston",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"trade"
"Kareem","male","afam","low",FALSE,"boston",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"some",FALSE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Kristen","female","cauc","high",FALSE,"boston",4,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"trade"
"Kristen","female","cauc","high",FALSE,"boston",4,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",FALSE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Latonya","female","afam","high",FALSE,"boston",6,8,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"transport/communication"
"Latoya","female","afam","low",FALSE,"boston",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"some",FALSE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Matthew","male","cauc","high",FALSE,"boston",4,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"some",FALSE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Meredith","female","cauc","low",FALSE,"boston",3,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"trade"
"Meredith","female","cauc","low",FALSE,"boston",3,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"some",FALSE,"retail sales",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Todd","male","cauc","high",FALSE,"boston",4,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"transport/communication"
"Tremayne","male","afam","low",FALSE,"boston",3,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"none",FALSE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"transport/communication"
"Ebony","female","afam","low",FALSE,"boston",6,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Jill","female","cauc","high",FALSE,"boston",5,19,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Kenya","female","afam","high",FALSE,"boston",6,16,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Laurie","female","cauc","low",FALSE,"boston",3,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Anne","female","cauc","high",FALSE,"boston",6,16,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"other",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Lakisha","female","afam","low",FALSE,"boston",2,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"other",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Latonya","female","afam","high",TRUE,"boston",4,16,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"other",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Sarah","female","cauc","low",FALSE,"boston",2,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"other",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"unknown"
"Ebony","female","afam","high",FALSE,"boston",5,19,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"some",TRUE,"secretary",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Jill","female","cauc","low",FALSE,"boston",5,5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"some",TRUE,"secretary",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Latonya","female","afam","low",FALSE,"boston",6,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"some",TRUE,"secretary",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Laurie","female","cauc","high",TRUE,"boston",3,4,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"some",TRUE,"secretary",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Anne","female","cauc","low",FALSE,"boston",5,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Lakisha","female","afam","low",FALSE,"boston",3,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Sarah","female","cauc","high",FALSE,"boston",5,26,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Tanisha","female","afam","high",FALSE,"boston",1,5,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"office support",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Allison","female","cauc","low",FALSE,"boston",5,13,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Kenya","female","afam","high",FALSE,"boston",5,9,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Kristen","female","cauc","high",FALSE,"boston",3,8,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Lakisha","female","afam","low",FALSE,"boston",4,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Anne","female","cauc","low",FALSE,"boston",2,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"manufacturing"
"Ebony","female","afam","low",FALSE,"boston",5,5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"manufacturing"
"Kenya","female","afam","high",FALSE,"boston",4,13,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"manufacturing"
"Kristen","female","cauc","high",TRUE,"boston",5,14,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"manufacturing"
"Aisha","female","afam","high",FALSE,"boston",6,16,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Anne","female","cauc","low",FALSE,"boston",6,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Latonya","female","afam","low",FALSE,"boston",5,13,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Laurie","female","cauc","high",FALSE,"boston",4,13,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Carrie","female","cauc","low",FALSE,"boston",5,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Jill","female","cauc","high",FALSE,"boston",5,9,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Keisha","female","afam","high",FALSE,"boston",4,16,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Tamika","female","afam","low",FALSE,"boston",4,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"finance/insurance/real estate"
"Aisha","female","afam","low",FALSE,"boston",5,13,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Allison","female","cauc","low",FALSE,"boston",2,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Carrie","female","cauc","high",TRUE,"boston",5,9,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Tamika","female","afam","high",TRUE,"boston",3,8,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Anne","female","cauc","high",TRUE,"boston",2,6,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",TRUE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Jamal","male","afam","low",TRUE,"boston",2,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"none",TRUE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Jay","male","cauc","low",TRUE,"boston",3,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"none",TRUE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Tyrone","male","afam","high",TRUE,"boston",4,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",TRUE,"retail sales",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Brendan","male","cauc","low",FALSE,"chicago",4,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"health/education/social services"
"Jamal","male","afam","low",FALSE,"chicago",4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health/education/social services"
"Anne","female","cauc","high",FALSE,"chicago",5,6,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"3",TRUE,"secretary",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"health/education/social services"
"Ebony","female","afam","high",FALSE,"chicago",4,6,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"3",TRUE,"secretary",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"health/education/social services"
"Kristen","female","cauc","low",FALSE,"chicago",2,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"3",TRUE,"secretary",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"health/education/social services"
"Tanisha","female","afam","low",FALSE,"chicago",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"3",TRUE,"secretary",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"health/education/social services"
"Lakisha","female","afam","low",FALSE,"chicago",2,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Latonya","female","afam","high",FALSE,"chicago",4,6,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Laurie","female","cauc","high",FALSE,"chicago",4,6,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Meredith","female","cauc","low",FALSE,"chicago",2,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"secretary",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"business/personal services"
"Aisha","female","afam","low",FALSE,"boston",3,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"some",TRUE,"other",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Allison","female","cauc","high",FALSE,"boston",6,8,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Allison","female","cauc","high",FALSE,"boston",6,8,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"1",TRUE,"other",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"trade"
"Brett","male","cauc","low",FALSE,"boston",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"other",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Carrie","female","cauc","high",FALSE,"boston",6,8,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"other",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Darnell","male","afam","low",FALSE,"boston",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"1",TRUE,"other",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"trade"
"Ebony","female","afam","low",FALSE,"boston",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Ebony","female","afam","high",FALSE,"boston",4,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"other",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"unknown"
"Ebony","female","afam","high",FALSE,"boston",7,5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"2",FALSE,"retail sales",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"trade"
"Greg","male","cauc","high",FALSE,"boston",6,8,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"other",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Jay","male","cauc","low",FALSE,"boston",3,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"none",FALSE,"other",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Jill","female","cauc","high",FALSE,"boston",4,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"2",FALSE,"retail sales",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"trade"
"Kareem","male","afam","high",FALSE,"boston",4,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"other",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"business/personal services"
"Keisha","female","afam","high",FALSE,"boston",2,6,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"some",TRUE,"other",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Kristen","female","cauc","high",FALSE,"boston",4,10,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"some",TRUE,"other",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
"Lakisha","female","afam","low",FALSE,"boston",3,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"2",FALSE,"retail sales",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"trade"
"Latonya","female","afam","high",FALSE,"boston",4,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"none",FALSE,"office support",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health/education/social services"
"Latonya","female","afam","high",FALSE,"boston",4,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"1",TRUE,"other",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"trade"
"Laurie","female","cauc","low",FALSE,"boston",3,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"1",TRUE,"other",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"trade"
"Meredith","female","cauc","low",FALSE,"boston",5,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"2",FALSE,"retail sales",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"trade"
"Sarah","female","cauc","low",FALSE,"boston",3,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"some",TRUE,"other",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"trade"
